,Created At,Text,Geo Coordinates.latitude,Geo Coordinates.longitude,User Location,Username,User Screen Name,Retweet Count,Classificacao,Observação,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24
7421,Thu Feb 02 13:28:02 +0000 2017,"Confira os dados do coronavirus em Mafra. Voce pode tirar duvidas com a Sala de Informacoes COVID-19 Mafra:
- (47)... https://t.co/x3tIPJVedy |RT @saudegovba: Ate ontem (25), infelizmente, 477 pessoas na Bahia perderam a vida para a Covid-19. Mais de 20% dessas vitimas nao tinham o... ",-4.194.989.421,-1.885.941.788,"Governador Valadares, Brasil",welington #MAFIASDV,tue_nunes07,1,Neutro,,,,,,,,,,,,,,,,
7422,Thu Feb 02 17:07:05 +0000 2017,"Confira os dados do coronavirus em Mafra. Voce pode tirar duvidas com a Sala de Informacoes COVID-19 Mafra:
- (47)... https://t.co/x3tIPJVedy |RT @saudegovba: Ate ontem (25), infelizmente, 477 pessoas na Bahia perderam a vida para a Covid-19. Mais de 20% dessas vitimas nao tinham o... ",-4.194.989.421,-1.885.941.788,"Governador Valadares, Brasil",welington #MAFIASDV,tue_nunes07,1,Neutro,,,,,,,,,,,,,,,,
7423,Wed Feb 01 23:52:31 +0000 2017,"Confira os dados do coronavirus em Mafra. Voce pode tirar duvidas com a Sala de Informacoes COVID-19 Mafra:
- (47)... https://t.co/x3tIPJVedy |RT @saudegovba: Ate ontem (25), infelizmente, 477 pessoas na Bahia perderam a vida para a Covid-19. Mais de 20% dessas vitimas nao tinham o... ",,,"Belo Horizonte, Brasil",Gleice #MAFIA#SDV,sytambalejy,1,Neutro,,,,,,,,,,,,,,,,
7424,Wed Feb 01 13:45:51 +0000 2017,"Confira os dados do coronavirus em Mafra. Voce pode tirar duvidas com a Sala de Informacoes COVID-19 Mafra:
- (47)... https://t.co/x3tIPJVedy |RT @saudegovba: Ate ontem (25), infelizmente, 477 pessoas na Bahia perderam a vida para a Covid-19. Mais de 20% dessas vitimas nao tinham o... ",-4.194.376.817,-1.890.203.094,021 baixada,mattega,matmagal,0,Neutro,,,,,,,,,,,,,,,,
7425,Thu Feb 02 19:05:51 +0000 2017,"Confira os dados do coronavirus em Mafra. Voce pode tirar duvidas com a Sala de Informacoes COVID-19 Mafra:
- (47)... https://t.co/x3tIPJVedy |RT @saudegovba: Ate ontem (25), infelizmente, 477 pessoas na Bahia perderam a vida para a Covid-19. Mais de 20% dessas vitimas nao tinham o... ",,,,Eduardo #TimBeta,ebpereira20,0,Neutro,,,,,,,,,,,,,,,,
7426,Thu Feb 02 18:49:06 +0000 2017,"Confira os dados do coronavirus em Mafra. Voce pode tirar duvidas com a Sala de Informacoes COVID-19 Mafra:
- (47)... https://t.co/x3tIPJVedy |RT @saudegovba: Ate ontem (25), infelizmente, 477 pessoas na Bahia perderam a vida para a Covid-19. Mais de 20% dessas vitimas nao tinham o... ",,,,Eduardo #TimBeta,ebpereira20,0,Neutro,,,,,,,,,,,,,,,,
7427,Thu Feb 02 14:17:06 +0000 2017,"Confira os dados do coronavirus em Mafra. Voce pode tirar duvidas com a Sala de Informacoes COVID-19 Mafra:
- (47)... https://t.co/x3tIPJVedy |RT @saudegovba: Ate ontem (25), infelizmente, 477 pessoas na Bahia perderam a vida para a Covid-19. Mais de 20% dessas vitimas nao tinham o... ",-4.196.617.691,-1.887.891.157,Governador Valadares,Miriam Gonçalves,MiMimidias1,0,Neutro,,,,,,,,,,,,,,,,
7428,Thu Feb 02 17:38:22 +0000 2017,"Confira os dados do coronavirus em Mafra. Voce pode tirar duvidas com a Sala de Informacoes COVID-19 Mafra:
- (47)... https://t.co/x3tIPJVedy |RT @saudegovba: Ate ontem (25), infelizmente, 477 pessoas na Bahia perderam a vida para a Covid-19. Mais de 20% dessas vitimas nao tinham o... ",-4.196.617.691,-1.887.891.157,Governador Valadares,Miriam Gonçalves,MiMimidias1,0,Neutro,,,,,,,,,,,,,,,,
7429,Thu Feb 02 11:32:09 +0000 2017,"Confira os dados do coronavirus em Mafra. Voce pode tirar duvidas com a Sala de Informacoes COVID-19 Mafra:
- (47)... https://t.co/x3tIPJVedy |RT @saudegovba: Ate ontem (25), infelizmente, 477 pessoas na Bahia perderam a vida para a Covid-19. Mais de 20% dessas vitimas nao tinham o... ",-4.197.036.904,-1.887.108.613,Governador Valadares,Miriam Gonçalves,MiMimidias1,0,Neutro,,,,,,,,,,,,,,,,
7430,Tue Jan 31 11:23:41 +0000 2017,"Confira os dados do coronavirus em Mafra. Voce pode tirar duvidas com a Sala de Informacoes COVID-19 Mafra:
- (47)... https://t.co/x3tIPJVedy |RT @saudegovba: Ate ontem (25), infelizmente, 477 pessoas na Bahia perderam a vida para a Covid-19. Mais de 20% dessas vitimas nao tinham o... ",-4.197.036.904,-1.887.108.613,"Governador Valadares, Brasil",welington #MAFIASDV,tue_nunes07,1,Neutro,,,,,,,,,,,,,,,,
7431,Wed Feb 01 14:58:31 +0000 2017,"Confira os dados do coronavirus em Mafra. Voce pode tirar duvidas com a Sala de Informacoes COVID-19 Mafra:
- (47)... https://t.co/x3tIPJVedy |RT @saudegovba: Ate ontem (25), infelizmente, 477 pessoas na Bahia perderam a vida para a Covid-19. Mais de 20% dessas vitimas nao tinham o... ",-4.197.036.904,-1.887.108.613,Governador Valadares,Miriam Gonçalves,MiMimidias1,0,Neutro,,,,,,,,,,,,,,,,
7432,Wed Feb 01 12:08:16 +0000 2017,"Confira os dados do coronavirus em Mafra. Voce pode tirar duvidas com a Sala de Informacoes COVID-19 Mafra:
- (47)... https://t.co/x3tIPJVedy |RT @saudegovba: Ate ontem (25), infelizmente, 477 pessoas na Bahia perderam a vida para a Covid-19. Mais de 20% dessas vitimas nao tinham o... ",,,,★ Dg  BetaLab ♕,Diggo58,0,Neutro,,,,,,,,,,,,,,,,
7433,Wed Feb 01 15:56:10 +0000 2017,"Confira os dados do coronavirus em Mafra. Voce pode tirar duvidas com a Sala de Informacoes COVID-19 Mafra:
- (47)... https://t.co/x3tIPJVedy |RT @saudegovba: Ate ontem (25), infelizmente, 477 pessoas na Bahia perderam a vida para a Covid-19. Mais de 20% dessas vitimas nao tinham o... ",,,"Belo Horizonte, Brasil",Gleice #MAFIA#SDV,sytambalejy,2,Neutro,,,,,,,,,,,,,,,,
7434,Wed Feb 01 16:30:42 +0000 2017,"Confira os dados do coronavirus em Mafra. Voce pode tirar duvidas com a Sala de Informacoes COVID-19 Mafra:
- (47)... https://t.co/x3tIPJVedy |RT @saudegovba: Ate ontem (25), infelizmente, 477 pessoas na Bahia perderam a vida para a Covid-19. Mais de 20% dessas vitimas nao tinham o... ",-4.194.334.198,-1.885.834.526,"Governador Valadares, Brasil",welington #MAFIASDV,tue_nunes07,2,Neutro,,,,,,,,,,,,,,,,
7435,Wed Feb 01 12:55:10 +0000 2017,"Confira os dados do coronavirus em Mafra. Voce pode tirar duvidas com a Sala de Informacoes COVID-19 Mafra:
- (47)... https://t.co/x3tIPJVedy |RT @saudegovba: Ate ontem (25), infelizmente, 477 pessoas na Bahia perderam a vida para a Covid-19. Mais de 20% dessas vitimas nao tinham o... ",,,"Belo Horizonte, Brasil",Gleice #MAFIA#SDV,sytambalejy,1,Neutro,,,,,,,,,,,,,,,,
7436,Tue Jan 31 14:16:08 +0000 2017,"Confira os dados do coronavirus em Mafra. Voce pode tirar duvidas com a Sala de Informacoes COVID-19 Mafra:
- (47)... https://t.co/x3tIPJVedy |RT @saudegovba: Ate ontem (25), infelizmente, 477 pessoas na Bahia perderam a vida para a Covid-19. Mais de 20% dessas vitimas nao tinham o... ",,,"Belo Horizonte, Brasil",Gleice #MAFIA#SDV,sytambalejy,0,Neutro,,,,,,,,,,,,,,,,
7437,Tue Jan 31 15:25:57 +0000 2017,"Confira os dados do coronavirus em Mafra. Voce pode tirar duvidas com a Sala de Informacoes COVID-19 Mafra:
- (47)... https://t.co/x3tIPJVedy |RT @saudegovba: Ate ontem (25), infelizmente, 477 pessoas na Bahia perderam a vida para a Covid-19. Mais de 20% dessas vitimas nao tinham o... ",,,"Belo Horizonte, Brasil",Gleice #MAFIA#SDV,sytambalejy,1,Neutro,,,,,,,,,,,,,,,,
7438,Wed Feb 01 14:12:29 +0000 2017,"Confira os dados do coronavirus em Mafra. Voce pode tirar duvidas com a Sala de Informacoes COVID-19 Mafra:
- (47)... https://t.co/x3tIPJVedy |RT @saudegovba: Ate ontem (25), infelizmente, 477 pessoas na Bahia perderam a vida para a Covid-19. Mais de 20% dessas vitimas nao tinham o... ",,,,Mariano Malta,marianomalta,0,Neutro,,,,,,,,,,,,,,,,
7439,Wed Feb 01 16:40:16 +0000 2017,"Confira os dados do coronavirus em Mafra. Voce pode tirar duvidas com a Sala de Informacoes COVID-19 Mafra:
- (47)... https://t.co/x3tIPJVedy |RT @saudegovba: Ate ontem (25), infelizmente, 477 pessoas na Bahia perderam a vida para a Covid-19. Mais de 20% dessas vitimas nao tinham o... ",-4.195.142.441,-1.883.682.858,"Governador Valadares, Brasil",welington #MAFIASDV,tue_nunes07,1,Neutro,,,,,,,,,,,,,,,,
7440,Fri Feb 03 11:42:03 +0000 2017,"Confira os dados do coronavirus em Mafra. Voce pode tirar duvidas com a Sala de Informacoes COVID-19 Mafra:
- (47)... https://t.co/x3tIPJVedy |RT @saudegovba: Ate ontem (25), infelizmente, 477 pessoas na Bahia perderam a vida para a Covid-19. Mais de 20% dessas vitimas nao tinham o... ",-4.190.743.343,-1.856.808.941,brasil,dudu Tim BETA #SDV,duduorigem,0,Neutro,,,,,,,,,,,,,,,,
7441,Wed Feb 01 14:13:12 +0000 2017,"Confira os dados do coronavirus em Mafra. Voce pode tirar duvidas com a Sala de Informacoes COVID-19 Mafra:
- (47)... https://t.co/x3tIPJVedy |RT @saudegovba: Ate ontem (25), infelizmente, 477 pessoas na Bahia perderam a vida para a Covid-19. Mais de 20% dessas vitimas nao tinham o... ",-4.194.149.191,-1.885.434.609,Governador Valadares,Deivid Junior,deividjunior,0,Neutro,,,,,,,,,,,,,,,,
7442,Fri Feb 03 11:54:29 +0000 2017,"Confira os dados do coronavirus em Mafra. Voce pode tirar duvidas com a Sala de Informacoes COVID-19 Mafra:
- (47)... https://t.co/x3tIPJVedy |RT @saudegovba: Ate ontem (25), infelizmente, 477 pessoas na Bahia perderam a vida para a Covid-19. Mais de 20% dessas vitimas nao tinham o... ",,,,★ Dg  BetaLab ♕,Diggo58,0,Neutro,,,,,,,,,,,,,,,,
7443,Tue Jan 31 12:52:07 +0000 2017,"Confira os dados do coronavirus em Mafra. Voce pode tirar duvidas com a Sala de Informacoes COVID-19 Mafra:
- (47)... https://t.co/x3tIPJVedy |RT @saudegovba: Ate ontem (25), infelizmente, 477 pessoas na Bahia perderam a vida para a Covid-19. Mais de 20% dessas vitimas nao tinham o... ",-4.197.053.846,-1.887.795.773,Governador Valadares,Miriam Gonçalves,MiMimidias1,0,Neutro,,,,,,,,,,,,,,,,
7444,Wed Feb 01 23:53:56 +0000 2017,"Confira os dados do coronavirus em Mafra. Voce pode tirar duvidas com a Sala de Informacoes COVID-19 Mafra:
- (47)... https://t.co/x3tIPJVedy |RT @saudegovba: Ate ontem (25), infelizmente, 477 pessoas na Bahia perderam a vida para a Covid-19. Mais de 20% dessas vitimas nao tinham o... ",,,,jorge#FamiliaBetaSDV,jorgehmb04,1,Neutro,,,,,,,,,,,,,,,,
7445,Thu Feb 02 13:58:02 +0000 2017,"Confira os dados do coronavirus em Mafra. Voce pode tirar duvidas com a Sala de Informacoes COVID-19 Mafra:
- (47)... https://t.co/x3tIPJVedy |RT @saudegovba: Ate ontem (25), infelizmente, 477 pessoas na Bahia perderam a vida para a Covid-19. Mais de 20% dessas vitimas nao tinham o... ",,,,★ Dg  BetaLab ♕,Diggo58,0,Neutro,,,,,,,,,,,,,,,,
7446,Tue Jan 31 11:10:22 +0000 2017,"Confira os dados do coronavirus em Mafra. Voce pode tirar duvidas com a Sala de Informacoes COVID-19 Mafra:
- (47)... https://t.co/x3tIPJVedy |RT @saudegovba: Ate ontem (25), infelizmente, 477 pessoas na Bahia perderam a vida para a Covid-19. Mais de 20% dessas vitimas nao tinham o... ",,,"Belo Horizonte, Brasil",Gleice #MAFIA#SDV,sytambalejy,1,Neutro,,,,,,,,,,,,,,,,
7447,Wed Feb 01 14:53:30 +0000 2017,"Confira os dados do coronavirus em Mafra. Voce pode tirar duvidas com a Sala de Informacoes COVID-19 Mafra:
- (47)... https://t.co/x3tIPJVedy |RT @saudegovba: Ate ontem (25), infelizmente, 477 pessoas na Bahia perderam a vida para a Covid-19. Mais de 20% dessas vitimas nao tinham o... ",-41.925.949,-18.846.036,,Amorim,VivsLRA,0,Neutro,,,,,,,,,,,,,,,,
7448,Wed Feb 01 12:07:07 +0000 2017,"Confira os dados do coronavirus em Mafra. Voce pode tirar duvidas com a Sala de Informacoes COVID-19 Mafra:
- (47)... https://t.co/x3tIPJVedy |RT @saudegovba: Ate ontem (25), infelizmente, 477 pessoas na Bahia perderam a vida para a Covid-19. Mais de 20% dessas vitimas nao tinham o... ",,,"Belo Horizonte, Brasil",Gleice #MAFIA#SDV,sytambalejy,1,Neutro,,,,,,,,,,,,,,,,
7449,Tue Jan 31 17:26:31 +0000 2017,"Confira os dados do coronavirus em Mafra. Voce pode tirar duvidas com a Sala de Informacoes COVID-19 Mafra:
- (47)... https://t.co/x3tIPJVedy |RT @saudegovba: Ate ontem (25), infelizmente, 477 pessoas na Bahia perderam a vida para a Covid-19. Mais de 20% dessas vitimas nao tinham o... ",,,"Belo Horizonte, Brasil",Gleice #MAFIA#SDV,sytambalejy,2,Neutro,,,,,,,,,,,,,,,,
7450,Wed Feb 01 14:21:08 +0000 2017,"Confira os dados do coronavirus em Mafra. Voce pode tirar duvidas com a Sala de Informacoes COVID-19 Mafra:
- (47)... https://t.co/x3tIPJVedy |RT @saudegovba: Ate ontem (25), infelizmente, 477 pessoas na Bahia perderam a vida para a Covid-19. Mais de 20% dessas vitimas nao tinham o... ",,,"BH, MG",Julio Souza,JulioSouza25,0,Neutro,,,,,,,,,,,,,,,,
7451,Wed Feb 01 14:27:59 +0000 2017,"Confira os dados do coronavirus em Mafra. Voce pode tirar duvidas com a Sala de Informacoes COVID-19 Mafra:
- (47)... https://t.co/x3tIPJVedy |RT @saudegovba: Ate ontem (25), infelizmente, 477 pessoas na Bahia perderam a vida para a Covid-19. Mais de 20% dessas vitimas nao tinham o... ",-4.499.719.271,-1.922.517.814,,Ju Melgaço#beta/sdv,JulianeMelgaco,0,Neutro,,,,,,,,,,,,,,,,
7452,Thu Feb 02 11:35:47 +0000 2017,"Confira os dados do coronavirus em Mafra. Voce pode tirar duvidas com a Sala de Informacoes COVID-19 Mafra:
- (47)... https://t.co/x3tIPJVedy |RT @saudegovba: Ate ontem (25), infelizmente, 477 pessoas na Bahia perderam a vida para a Covid-19. Mais de 20% dessas vitimas nao tinham o... ",-4.499.719.271,-1.922.517.814,,Ju Melgaço#beta/sdv,JulianeMelgaco,3,Neutro,,,,,,,,,,,,,,,,
7453,Wed Feb 01 17:15:00 +0000 2017,"Confira os dados do coronavirus em Mafra. Voce pode tirar duvidas com a Sala de Informacoes COVID-19 Mafra:
- (47)... https://t.co/x3tIPJVedy |RT @saudegovba: Ate ontem (25), infelizmente, 477 pessoas na Bahia perderam a vida para a Covid-19. Mais de 20% dessas vitimas nao tinham o... ",-4.499.719.271,-1.922.517.814,,Val Lacerda Tim beta,ValdaLacerda,0,Neutro,,,,,,,,,,,,,,,,
7454,Tue Jan 31 14:37:23 +0000 2017,"Confira os dados do coronavirus em Mafra. Voce pode tirar duvidas com a Sala de Informacoes COVID-19 Mafra:
- (47)... https://t.co/x3tIPJVedy |RT @saudegovba: Ate ontem (25), infelizmente, 477 pessoas na Bahia perderam a vida para a Covid-19. Mais de 20% dessas vitimas nao tinham o... ",-4.499.719.271,-1.922.517.814,,Val Lacerda Tim beta,ValdaLacerda,0,Neutro,,,,,,,,,,,,,,,,
7455,Thu Feb 02 12:32:42 +0000 2017,"Confira os dados do coronavirus em Mafra. Voce pode tirar duvidas com a Sala de Informacoes COVID-19 Mafra:
- (47)... https://t.co/x3tIPJVedy |RT @saudegovba: Ate ontem (25), infelizmente, 477 pessoas na Bahia perderam a vida para a Covid-19. Mais de 20% dessas vitimas nao tinham o... ",-4.499.719.271,-1.922.517.814,,Ju Melgaço#beta/sdv,JulianeMelgaco,1,Neutro,,,,,,,,,,,,,,,,
7456,Thu Feb 02 10:34:45 +0000 2017,"Confira os dados do coronavirus em Mafra. Voce pode tirar duvidas com a Sala de Informacoes COVID-19 Mafra:
- (47)... https://t.co/x3tIPJVedy |RT @saudegovba: Ate ontem (25), infelizmente, 477 pessoas na Bahia perderam a vida para a Covid-19. Mais de 20% dessas vitimas nao tinham o... ",-41.973.034,-18.875.937,"Governador Valadares, Brasil",welington #MAFIASDV,tue_nunes07,1,Neutro,,,,,,,,,,,,,,,,
7457,Wed Feb 01 14:58:41 +0000 2017,"Confira os dados do coronavirus em Mafra. Voce pode tirar duvidas com a Sala de Informacoes COVID-19 Mafra:
- (47)... https://t.co/x3tIPJVedy |RT @saudegovba: Ate ontem (25), infelizmente, 477 pessoas na Bahia perderam a vida para a Covid-19. Mais de 20% dessas vitimas nao tinham o... ",-41.973.034,-18.875.937,"Governador Valadares, Brasil",welington #MAFIASDV,tue_nunes07,1,Neutro,,,,,,,,,,,,,,,,
7458,Wed Feb 01 14:49:15 +0000 2017,"Confira os dados do coronavirus em Mafra. Voce pode tirar duvidas com a Sala de Informacoes COVID-19 Mafra:
- (47)... https://t.co/x3tIPJVedy |RT @saudegovba: Ate ontem (25), infelizmente, 477 pessoas na Bahia perderam a vida para a Covid-19. Mais de 20% dessas vitimas nao tinham o... ",-4.198.863.922,-1.883.222.664,brasil,dudu Tim BETA #SDV,duduorigem,0,Neutro,,,,,,,,,,,,,,,,
7459,Wed Feb 01 14:14:19 +0000 2017,"Confira os dados do coronavirus em Mafra. Voce pode tirar duvidas com a Sala de Informacoes COVID-19 Mafra:
- (47)... https://t.co/x3tIPJVedy |RT @saudegovba: Ate ontem (25), infelizmente, 477 pessoas na Bahia perderam a vida para a Covid-19. Mais de 20% dessas vitimas nao tinham o... ",-4.391.456.292,-1.995.740.912,Belo Horizonte - MG,pauliN ☮,pauliin9,0,Neutro,,,,,,,,,,,,,,,,
7460,Fri Feb 03 12:04:05 +0000 2017,"Confira os dados do coronavirus em Mafra. Voce pode tirar duvidas com a Sala de Informacoes COVID-19 Mafra:
- (47)... https://t.co/x3tIPJVedy |RT @saudegovba: Ate ontem (25), infelizmente, 477 pessoas na Bahia perderam a vida para a Covid-19. Mais de 20% dessas vitimas nao tinham o... ",-4.391.456.292,-1.995.740.912,"Belo Horizonte, Brasil",João Pedro,_JoaoPedro_S_,0,Neutro,,,,,,,,,,,,,,,,
7461,Fri Feb 03 12:10:26 +0000 2017,"Confira os dados do coronavirus em Mafra. Voce pode tirar duvidas com a Sala de Informacoes COVID-19 Mafra:
- (47)... https://t.co/x3tIPJVedy |RT @saudegovba: Ate ontem (25), infelizmente, 477 pessoas na Bahia perderam a vida para a Covid-19. Mais de 20% dessas vitimas nao tinham o... ",,,Stockholm,João Carlos S. Filho,joaocsfilho,0,Neutro,,,,,,,,,,,,,,,,
7462,Wed Feb 01 13:06:05 +0000 2017,"Confira os dados do coronavirus em Mafra. Voce pode tirar duvidas com a Sala de Informacoes COVID-19 Mafra:
- (47)... https://t.co/x3tIPJVedy |RT @saudegovba: Ate ontem (25), infelizmente, 477 pessoas na Bahia perderam a vida para a Covid-19. Mais de 20% dessas vitimas nao tinham o... ",-4.391.456.292,-1.995.740.912,"Cidade do GALO,MG,Brasil",PA,pacordeiro,0,Neutro,,,,,,,,,,,,,,,,
7463,Wed Feb 01 13:49:39 +0000 2017,"Confira os dados do coronavirus em Mafra. Voce pode tirar duvidas com a Sala de Informacoes COVID-19 Mafra:
- (47)... https://t.co/x3tIPJVedy |RT @saudegovba: Ate ontem (25), infelizmente, 477 pessoas na Bahia perderam a vida para a Covid-19. Mais de 20% dessas vitimas nao tinham o... ",-4.523.684.978,-1.933.175.695,,Val Lacerda Tim beta,ValdaLacerda,0,Neutro,,,,,,,,,,,,,,,,
7464,Wed Feb 01 12:22:46 +0000 2017,"Confira os dados do coronavirus em Mafra. Voce pode tirar duvidas com a Sala de Informacoes COVID-19 Mafra:
- (47)... https://t.co/x3tIPJVedy |RT @saudegovba: Ate ontem (25), infelizmente, 477 pessoas na Bahia perderam a vida para a Covid-19. Mais de 20% dessas vitimas nao tinham o... ",-4.194.320.153,-1.885.495.437,Governador Valadares,Miriam Gonçalves,MiMimidias1,0,Neutro,,,,,,,,,,,,,,,,
7465,Wed Feb 01 12:24:21 +0000 2017,"Confira os dados do coronavirus em Mafra. Voce pode tirar duvidas com a Sala de Informacoes COVID-19 Mafra:
- (47)... https://t.co/x3tIPJVedy |RT @saudegovba: Ate ontem (25), infelizmente, 477 pessoas na Bahia perderam a vida para a Covid-19. Mais de 20% dessas vitimas nao tinham o... ",,,,★ Dg  BetaLab ♕,Diggo58,0,Neutro,,,,,,,,,,,,,,,,
7466,Thu Feb 02 14:56:56 +0000 2017,"Confira os dados do coronavirus em Mafra. Voce pode tirar duvidas com a Sala de Informacoes COVID-19 Mafra:
- (47)... https://t.co/x3tIPJVedy |RT @saudegovba: Ate ontem (25), infelizmente, 477 pessoas na Bahia perderam a vida para a Covid-19. Mais de 20% dessas vitimas nao tinham o... ",-4.197.637.105,-1.887.935.522,Governador Valadares,Miriam Gonçalves,MiMimidias1,0,Neutro,,,,,,,,,,,,,,,,
7467,Wed Feb 01 17:03:09 +0000 2017,"Confira os dados do coronavirus em Mafra. Voce pode tirar duvidas com a Sala de Informacoes COVID-19 Mafra:
- (47)... https://t.co/x3tIPJVedy |RT @saudegovba: Ate ontem (25), infelizmente, 477 pessoas na Bahia perderam a vida para a Covid-19. Mais de 20% dessas vitimas nao tinham o... ",-4.197.638.073,-1.887.926.372,Governador Valadares,Miriam Gonçalves,MiMimidias1,0,Neutro,,,,,,,,,,,,,,,,
7468,Wed Feb 01 15:42:25 +0000 2017,"Confira os dados do coronavirus em Mafra. Voce pode tirar duvidas com a Sala de Informacoes COVID-19 Mafra:
- (47)... https://t.co/x3tIPJVedy |RT @saudegovba: Ate ontem (25), infelizmente, 477 pessoas na Bahia perderam a vida para a Covid-19. Mais de 20% dessas vitimas nao tinham o... ",-4.197.551.436,-1.885.462.026,"Governador Valadares, Brasil",welington #MAFIASDV,tue_nunes07,1,Neutro,,,,,,,,,,,,,,,,
7469,Tue Jan 31 16:36:42 +0000 2017,"Confira os dados do coronavirus em Mafra. Voce pode tirar duvidas com a Sala de Informacoes COVID-19 Mafra:
- (47)... https://t.co/x3tIPJVedy |RT @saudegovba: Ate ontem (25), infelizmente, 477 pessoas na Bahia perderam a vida para a Covid-19. Mais de 20% dessas vitimas nao tinham o... ",-4.197.551.436,-1.885.462.026,"Governador Valadares, Brasil",welington #MAFIASDV,tue_nunes07,1,Neutro,,,,,,,,,,,,,,,,
7470,Tue Jan 31 14:26:10 +0000 2017,"Confira os dados do coronavirus em Mafra. Voce pode tirar duvidas com a Sala de Informacoes COVID-19 Mafra:
- (47)... https://t.co/x3tIPJVedy |RT @saudegovba: Ate ontem (25), infelizmente, 477 pessoas na Bahia perderam a vida para a Covid-19. Mais de 20% dessas vitimas nao tinham o... ",,,"Belo Horizonte, Brasil",Gleice #MAFIA#SDV,sytambalejy,3,Neutro,,,,,,,,,,,,,,,,
7471,Fri Feb 03 10:17:18 +0000 2017,"Confira os dados do coronavirus em Mafra. Voce pode tirar duvidas com a Sala de Informacoes COVID-19 Mafra:
- (47)... https://t.co/x3tIPJVedy |RT @saudegovba: Ate ontem (25), infelizmente, 477 pessoas na Bahia perderam a vida para a Covid-19. Mais de 20% dessas vitimas nao tinham o... ",,,"Belo Horizonte, Brasil",Gleice #MAFIA#SDV,sytambalejy,1,Neutro,,,,,,,,,,,,,,,,
7472,Tue Jan 31 11:26:23 +0000 2017,"Confira os dados do coronavirus em Mafra. Voce pode tirar duvidas com a Sala de Informacoes COVID-19 Mafra:
- (47)... https://t.co/x3tIPJVedy |RT @saudegovba: Ate ontem (25), infelizmente, 477 pessoas na Bahia perderam a vida para a Covid-19. Mais de 20% dessas vitimas nao tinham o... ",-4.424.689.965,-2.112.708.703,Macapá - AP,Bárbara Santos,barbarasnts,0,Neutro,,,,,,,,,,,,,,,,
7473,Wed Feb 01 16:45:11 +0000 2017,"Confira os dados do coronavirus em Mafra. Voce pode tirar duvidas com a Sala de Informacoes COVID-19 Mafra:
- (47)... https://t.co/x3tIPJVedy |RT @saudegovba: Ate ontem (25), infelizmente, 477 pessoas na Bahia perderam a vida para a Covid-19. Mais de 20% dessas vitimas nao tinham o... ",-4.424.689.965,-2.112.708.703,Brasil,Wanderley Cabral,wanderleycabral,0,Neutro,,,,,,,,,,,,,,,,
7474,Thu Feb 02 12:31:54 +0000 2017,"Confira os dados do coronavirus em Mafra. Voce pode tirar duvidas com a Sala de Informacoes COVID-19 Mafra:
- (47)... https://t.co/x3tIPJVedy |RT @saudegovba: Ate ontem (25), infelizmente, 477 pessoas na Bahia perderam a vida para a Covid-19. Mais de 20% dessas vitimas nao tinham o... ",-4.424.689.965,-2.112.708.703,Brasil,Wanderley Cabral,wanderleycabral,0,Neutro,,,,,,,,,,,,,,,,
7475,Thu Feb 02 14:07:02 +0000 2017,"Confira os dados do coronavirus em Mafra. Voce pode tirar duvidas com a Sala de Informacoes COVID-19 Mafra:
- (47)... https://t.co/x3tIPJVedy |RT @saudegovba: Ate ontem (25), infelizmente, 477 pessoas na Bahia perderam a vida para a Covid-19. Mais de 20% dessas vitimas nao tinham o... ",-455.237.499,-2.233.029.108,Sul de Minas/Brasil,Marcel Braga,marcelbrg,0,Neutro,,,,,,,,,,,,,,,,
7476,Fri Feb 03 09:11:55 +0000 2017,"Confira os dados do coronavirus em Mafra. Voce pode tirar duvidas com a Sala de Informacoes COVID-19 Mafra:
- (47)... https://t.co/x3tIPJVedy |RT @saudegovba: Ate ontem (25), infelizmente, 477 pessoas na Bahia perderam a vida para a Covid-19. Mais de 20% dessas vitimas nao tinham o... ",-4.664.303.488,-2.227.075.897,,Theddy Tedéia,theddytedeia,0,Neutro,,,,,,,,,,,,,,,,
7477,Tue Jan 31 10:47:01 +0000 2017,"Confira os dados do coronavirus em Mafra. Voce pode tirar duvidas com a Sala de Informacoes COVID-19 Mafra:
- (47)... https://t.co/x3tIPJVedy |RT @saudegovba: Ate ontem (25), infelizmente, 477 pessoas na Bahia perderam a vida para a Covid-19. Mais de 20% dessas vitimas nao tinham o... ",-4.661.672.606,-2.113.151.491,São Paulo/SP - BRAZIL,cassio utiyama,cassioutiyama,0,Neutro,,,,,,,,,,,,,,,,
7478,Fri Feb 03 10:21:30 +0000 2017,"Confira os dados do coronavirus em Mafra. Voce pode tirar duvidas com a Sala de Informacoes COVID-19 Mafra:
- (47)... https://t.co/x3tIPJVedy |RT @saudegovba: Ate ontem (25), infelizmente, 477 pessoas na Bahia perderam a vida para a Covid-19. Mais de 20% dessas vitimas nao tinham o... ",-4.218.504.043,-2.019.954.682,61,S∆mi,poxxsami,0,Neutro,,,,,,,,,,,,,,,,
